,year,price,mileage,engine_size,Automatic,Manual,Other,Semi-Auto,Diesel,Hybrid,fuel_type_Other,Petrol
2721,2019,27499,10803,16.0,0,0,0,1,1,0,0,0
2722,2019,26999,1758,15.0,0,0,0,1,0,0,0,1
2723,2019,30299,5915,2.0,0,0,0,1,0,0,0,1
2724,2019,34649,1000,2.0,0,0,0,1,1,0,0,0
2725,2019,28699,1900,15.0,0,0,0,1,0,0,0,1
2726,2019,25549,15016,2.0,0,0,0,1,1,0,0,0
2727,2019,25999,12353,2.0,0,0,0,1,1,0,0,0
2728,2019,25599,12300,15.0,0,0,0,1,0,0,0,1
2729,2019,24899,12437,15.0,0,0,0,1,0,0,0,1
2730,2019,19799,14297,15.0,0,0,0,1,0,0,0,1
2731,2019,30399,3964,2.0,0,0,0,1,0,0,0,1
2732,2019,31599,3115,2.0,0,0,0,1,1,0,0,0
2733,2019,27099,1327,15.0,0,0,0,1,0,0,0,1
2734,2019,28599,1171,2.0,0,0,0,1,1,0,0,0
2735,2019,26999,1500,15.0,0,0,0,1,0,0,0,1
2736,2018,23499,22000,2.0,0,0,0,1,1,0,0,0
2737,2018,22399,5678,16.0,0,0,0,1,1,0,0,0
2738,2018,23099,9769,15.0,0,0,0,1,0,0,0,1
2739,2018,27499,7073,2.0,0,0,0,1,1,0,0,0
2740,2018,27449,5532,2.0,0,0,0,1,0,0,0,1
2741,2019,29749,6118,2.0,0,0,0,1,1,0,0,0
2742,2019,40699,10476,3.0,0,0,0,1,0,0,0,1
2743,2019,29699,5409,2.0,0,0,0,1,1,0,0,0
2744,2016,17699,26500,21.0,0,0,0,1,1,0,0,0
2745,2019,33789,1000,2.0,1,0,0,0,1,0,0,0
2746,2019,26899,2239,15.0,0,0,0,1,0,0,0,1
2747,2019,31529,1000,2.0,0,0,0,1,1,0,0,0
2748,2019,69679,1000,4.0,0,0,0,1,0,0,0,1
2749,2019,31999,1000,2.0,0,0,0,1,1,0,0,0
2750,2019,36539,1000,2.0,0,0,0,1,1,0,0,0
2751,2019,27999,649,15.0,1,0,0,0,0,0,0,1
2752,2017,16495,34270,16.0,0,0,0,1,1,0,0,0
2753,2015,17295,34955,21.0,1,0,0,0,1,0,0,0
2754,2016,22795,26160,21.0,1,0,0,0,1,0,0,0
2755,2017,17599,41107,21.0,0,0,0,1,1,0,0,0
2756,2017,18799,17274,21.0,0,0,0,1,1,0,0,0
2757,2019,25749,11473,15.0,0,0,0,1,0,0,0,1
2758,2019,19899,13690,15.0,0,0,0,1,0,0,0,1
2759,2019,20249,10658,15.0,0,0,0,1,0,0,0,1
2760,2019,25349,10503,15.0,0,0,0,1,0,0,0,1
2761,2017,18399,23393,21.0,0,0,0,1,1,0,0,0
2762,2019,29549,10576,2.0,0,0,0,1,1,0,0,0
2763,2019,20299,14088,15.0,0,0,0,1,0,0,0,1
2764,2015,13649,35464,21.0,0,0,0,1,1,0,0,0
2765,2017,19299,30577,21.0,0,0,0,1,1,0,0,0
2766,2017,19199,8306,2.0,0,0,0,1,0,0,0,1
2767,2017,48999,15000,4.0,0,0,0,1,0,0,0,1
2768,2018,24099,31140,21.0,0,0,0,1,1,0,0,0
2769,2017,20499,24000,21.0,0,0,0,1,1,0,0,0
2770,2020,39759,1000,2.0,0,0,0,1,1,0,0,0
2771,2019,34099,1000,2.0,0,0,0,1,0,0,0,1
2772,2020,33509,1000,2.0,0,0,0,1,0,0,0,1
2773,2016,36399,27416,4.0,0,0,0,1,0,0,0,1
2774,2015,19099,29000,21.0,0,0,0,1,1,0,0,0
2775,2019,20249,14681,15.0,0,0,0,1,0,0,0,1
2776,2019,27099,1059,15.0,0,0,0,1,0,0,0,1
2777,2019,27799,3070,16.0,1,0,0,0,1,0,0,0
2778,2019,26549,4818,16.0,1,0,0,0,1,0,0,0
2779,2019,30599,3601,2.0,0,0,0,1,0,0,0,1
2780,2019,19999,14514,2.0,0,0,0,1,1,0,0,0
2781,2019,25999,10914,15.0,0,0,0,1,0,0,0,1
2782,2019,26299,13149,2.0,0,0,0,1,1,0,0,0
2783,2019,47999,8456,3.0,0,0,0,1,0,0,0,1
2784,2018,23399,8033,15.0,1,0,0,0,0,0,0,1
2785,2019,24199,3250,15.0,1,0,0,0,0,0,0,1
2786,2019,28899,9000,2.0,0,0,0,1,0,0,0,1
2787,2019,26899,1308,15.0,0,0,0,1,0,0,0,1
2788,2017,22799,11304,21.0,0,0,0,1,1,0,0,0
2789,2016,18099,17557,21.0,0,0,0,1,1,0,0,0
2790,2019,23399,3950,15.0,1,0,0,0,0,0,0,1
2791,2019,37449,5510,2.0,1,0,0,0,1,0,0,0
2792,2019,25099,4289,15.0,1,0,0,0,0,0,0,1
2793,2019,28499,2524,15.0,0,0,0,1,0,0,0,1
2794,2016,24749,21118,21.0,1,0,0,0,1,0,0,0
2795,2015,16899,30895,21.0,0,0,0,1,1,0,0,0
2796,2018,23100,10424,15.0,1,0,0,0,0,0,0,1
2797,2014,12100,55731,21.0,0,0,0,1,1,0,0,0
2798,2013,14000,34998,21.0,0,0,0,1,1,0,0,0
2799,2017,16189,16946,2.0,0,1,0,0,0,0,0,1
2800,2019,31199,2000,15.0,0,0,0,1,0,0,0,1
2801,2019,26999,9568,2.0,0,0,0,1,1,0,0,0
2802,2019,30199,10738,2.0,0,0,0,1,1,0,0,0
2803,2019,25649,7861,15.0,0,0,0,1,0,0,0,1
2804,2019,26149,11357,2.0,0,0,0,1,1,0,0,0
2805,2019,30799,3721,2.0,0,0,0,1,1,0,0,0
2806,2019,20499,13490,2.0,0,0,0,1,1,0,0,0
2807,2019,27099,2500,15.0,0,0,0,1,0,0,0,1
2808,2019,25799,14944,15.0,0,0,0,1,0,0,0,1
2809,2019,21599,9723,2.0,0,0,0,1,1,0,0,0
2810,2017,23149,7900,21.0,0,0,0,1,1,0,0,0
2811,2018,22199,32809,21.0,0,0,0,1,1,0,0,0
2812,2018,25399,18257,21.0,0,0,0,1,1,0,0,0
2813,2019,20299,14298,15.0,0,0,0,1,0,0,0,1
2814,2016,19024,38974,21.0,0,0,0,1,1,0,0,0
2815,2017,24124,35062,21.0,1,0,0,0,1,0,0,0
2816,2016,18124,45868,21.0,0,0,0,1,1,0,0,0
2817,2020,32659,1000,16.0,0,0,0,1,1,0,0,0
2818,2017,22649,42165,21.0,0,0,0,1,1,0,0,0
2819,2019,20249,15317,2.0,0,0,0,1,1,0,0,0
2820,2019,25699,11744,15.0,0,0,0,1,0,0,0,1
2821,2019,23899,15337,15.0,0,0,0,1,0,0,0,1
2822,2019,19849,14084,15.0,0,0,0,1,0,0,0,1
2823,2019,19799,14262,15.0,0,0,0,1,0,0,0,1
2824,2019,34249,1000,2.0,0,0,0,1,1,0,0,0
2825,2019,20999,14663,2.0,0,0,0,1,1,0,0,0
2826,2019,30049,5927,2.0,0,0,0,1,0,0,0,1
2827,2019,25899,13027,2.0,0,0,0,1,1,0,0,0
2828,2019,24699,13662,15.0,0,0,0,1,0,0,0,1
2829,2019,25199,14855,15.0,0,0,0,1,0,0,0,1
2830,2018,18849,14318,15.0,0,0,0,1,0,0,0,1
2831,2018,19099,12321,15.0,0,0,0,1,0,0,0,1
2832,2016,18149,7366,2.0,0,0,0,1,0,0,0,1
2833,2017,19099,22260,21.0,0,0,0,1,1,0,0,0
2834,2019,35399,1152,15.0,0,0,0,1,0,0,0,1
2835,2017,21499,14750,2.0,0,0,0,1,0,0,0,1
2836,2019,29699,2228,16.0,0,0,0,1,0,0,0,1
2837,2019,25249,1729,15.0,0,0,0,1,0,0,0,1
2838,2017,26249,22571,21.0,1,0,0,0,1,0,0,0
2839,2017,31399,19224,3.0,0,0,0,1,0,0,0,1
2840,2019,25999,5910,15.0,0,0,0,1,0,0,0,1
2841,2019,26399,7645,15.0,0,0,0,1,0,0,0,1
2842,2019,28999,14366,2.0,0,0,0,1,1,0,0,0
2843,2019,21899,2000,16.0,0,0,0,1,1,0,0,0
2844,2019,20299,14316,15.0,0,0,0,1,0,0,0,1
2845,2019,32624,4499,15.0,0,0,0,1,0,0,0,1
2846,2019,30995,1499,2.0,1,0,0,0,1,0,0,0
2847,2019,26495,2999,15.0,1,0,0,0,0,0,0,1
2848,2019,28495,1724,2.0,0,0,0,1,1,0,0,0
2849,2019,88995,200,4.0,0,0,0,1,0,0,0,1
2850,2020,34995,5000,2.0,0,0,0,1,1,0,0,0
2851,2017,20623,37013,21.0,1,0,0,0,1,0,0,0
2852,2019,29995,9,2.0,1,0,0,0,1,0,0,0
2853,2019,30995,5999,2.0,1,0,0,0,0,0,0,1
2854,2019,30995,2499,2.0,1,0,0,0,0,0,0,1
2855,2018,22199,32809,21.0,0,0,0,1,1,0,0,0
2856,2017,19999,47000,21.0,0,0,0,1,1,0,0,0
2857,2017,23749,12000,21.0,0,0,0,1,1,0,0,0
2858,2017,15499,22040,21.0,0,0,0,1,1,0,0,0
2859,2018,22199,19302,21.0,0,0,0,1,1,0,0,0
2860,2017,29849,23555,3.0,0,0,0,1,0,0,0,1
2861,2017,19199,25639,21.0,0,0,0,1,1,0,0,0
2862,2019,24099,9501,21.0,1,0,0,0,1,0,0,0
2863,2019,25699,3350,16.0,1,0,0,0,1,0,0,0
2864,2019,25799,200,15.0,0,0,0,1,0,0,0,1
2865,2019,25499,8960,15.0,0,0,0,1,0,0,0,1
2866,2019,32699,2100,2.0,1,0,0,0,1,0,0,0
2867,2019,32199,5511,2.0,1,0,0,0,1,0,0,0
2868,2019,25799,1649,15.0,1,0,0,0,0,0,0,1
2869,2019,29949,8371,2.0,0,0,0,1,1,0,0,0
2870,2019,24499,14525,15.0,0,0,0,1,0,0,0,1
2871,2019,25949,12582,2.0,0,0,0,1,1,0,0,0
2872,2019,30249,4889,2.0,0,0,0,1,0,0,0,1
2873,2019,25299,2499,15.0,1,0,0,0,0,0,0,1
2874,2019,31449,1000,16.0,0,0,0,1,1,0,0,0
2875,2019,25799,200,15.0,0,0,0,1,0,0,0,1
2876,2019,22299,5800,16.0,0,1,0,0,0,0,0,1
2877,2019,23879,1000,16.0,0,1,0,0,0,0,0,1
2878,2017,19999,27829,21.0,0,0,0,1,1,0,0,0
2879,2016,31649,29810,4.0,0,0,0,1,0,0,0,1
2880,2019,25104,14725,2.0,0,0,0,1,1,0,0,0
2881,2019,27924,9249,2.0,0,0,0,1,1,0,0,0
2882,2019,24924,12907,2.0,0,0,0,1,1,0,0,0
2883,2018,38495,4127,3.0,1,0,0,0,0,0,0,1
2884,2019,23624,12951,2.0,1,0,0,0,1,0,0,0
2885,2019,28904,2407,2.0,1,0,0,0,1,0,0,0
2886,2019,29124,2625,15.0,0,0,0,1,0,0,0,1
2887,2017,30124,22437,3.0,0,0,0,1,0,0,0,1
2888,2017,19124,46938,21.0,0,0,0,1,1,0,0,0
2889,2017,32124,19097,3.0,1,0,0,0,0,0,0,1
2890,2019,26799,10871,2.0,0,0,0,1,1,0,0,0
2891,2015,13999,53000,21.0,0,0,0,1,1,0,0,0
2892,2018,20899,6813,21.0,1,0,0,0,1,0,0,0
2893,2019,42799,5001,3.0,1,0,0,0,0,0,0,1
2894,2019,23289,15194,2.0,1,0,0,0,1,0,0,0
2895,2019,23389,15000,2.0,0,0,0,1,1,0,0,0
2896,2019,25389,3000,15.0,0,0,0,1,0,0,0,1
2897,2019,24549,2575,15.0,0,0,0,1,0,0,0,1
2898,2018,39249,7297,3.0,1,0,0,0,0,0,0,1
2899,2016,18799,6900,2.0,0,0,0,1,0,0,0,1
2900,2017,48399,15066,4.0,1,0,0,0,0,0,0,1
2901,2017,41399,8797,4.0,0,0,0,1,0,0,0,1
2902,2019,29899,1212,16.0,1,0,0,0,0,0,0,1
2903,2019,32999,2136,2.0,0,0,0,1,1,0,0,0
2904,2018,25999,11258,21.0,0,0,0,1,1,0,0,0
2905,2019,40599,8000,3.0,0,0,0,1,0,0,0,1
2906,2014,16499,35700,21.0,0,0,0,1,1,0,0,0
2907,2016,20192,34000,21.0,1,0,0,0,1,0,0,0
2908,2019,22124,14000,15.0,0,0,0,1,0,0,0,1
2909,2014,15495,38544,21.0,0,0,0,1,1,0,0,0
2910,2013,7495,77718,21.0,0,0,0,1,1,0,0,0
2911,2015,10995,58734,21.0,0,0,0,1,1,0,0,0
2912,2014,12995,36650,21.0,0,0,0,1,1,0,0,0
2913,2013,22995,49964,62.0,0,0,0,1,0,0,0,1
2914,2017,23000,19000,2.0,0,0,0,1,0,0,0,1
2915,2016,33500,25000,3.0,1,0,0,0,0,0,0,1
2916,2015,18990,25199,21.0,0,0,0,1,1,0,0,0
2917,2013,8990,89000,2.1,1,0,0,0,1,0,0,0
2918,2014,8990,80000,2.1,1,0,0,0,1,0,0,0
2919,2017,33990,30000,4.0,1,0,0,0,0,0,0,1
2920,2015,11490,80000,2.0,0,1,0,0,0,0,0,1
2921,2015,16490,37000,2.1,1,0,0,0,1,0,0,0
2922,2017,17990,23000,2.1,1,0,0,0,1,0,0,0
2923,2015,13990,67000,2.1,1,0,0,0,1,0,0,0
2924,2012,8490,54000,2.1,1,0,0,0,1,0,0,0
2925,2017,25824,11499,21.0,0,0,0,1,1,0,0,0
2926,2017,25824,16496,21.0,0,0,0,1,1,0,0,0
2927,2016,18124,35999,2.0,0,0,0,1,0,0,0,1
2928,2017,22124,28848,2.0,0,0,0,1,0,0,0,1
2929,2017,23124,22811,2.0,1,0,0,0,0,0,0,1
2930,2017,21124,28023,21.0,0,0,0,1,1,0,0,0
2931,2019,30995,9,2.0,1,0,0,0,1,0,0,0
2932,2019,25749,11397,15.0,0,0,0,1,0,0,0,1
2933,2019,19749,14517,15.0,0,0,0,1,0,0,0,1
2934,2019,21449,19821,2.0,0,0,0,1,1,0,0,0
2935,2019,19799,14222,15.0,0,0,0,1,0,0,0,1
2936,2019,19849,13794,15.0,0,0,0,1,0,0,0,1
2937,2019,20149,11785,15.0,0,0,0,1,0,0,0,1
2938,2019,25849,6685,15.0,0,0,0,1,0,0,0,1
2939,2019,26099,9227,15.0,0,0,0,1,0,0,0,1
2940,2019,25849,6880,15.0,0,0,0,1,0,0,0,1
2941,2019,26499,9419,2.0,0,0,0,1,1,0,0,0
2942,2015,16990,42000,2.1,1,0,0,0,1,0,0,0
2943,2016,15990,44000,1.6,1,0,0,0,1,0,0,0
2944,2015,12990,87000,2.1,1,0,0,0,1,0,0,0
2945,2015,13990,50000,2.0,1,0,0,0,0,0,0,1
2946,2015,14990,39000,2.1,1,0,0,0,1,0,0,0
2947,2014,14990,54000,2.1,1,0,0,0,1,0,0,0
2948,2013,8990,74000,1.6,0,1,0,0,0,0,0,1
2949,2016,15990,17000,2.0,1,0,0,0,0,0,0,1
2951,2012,7490,96000,2.1,1,0,0,0,1,0,0,0
2952,2018,20771,18321,21.0,0,0,0,1,1,0,0,0
2953,2015,18649,26314,2.0,0,0,0,1,0,1,0,0
2954,2017,15990,53000,2.1,1,0,0,0,1,0,0,0
2955,2017,17990,26000,2.1,1,0,0,0,1,0,0,0
2956,2016,16990,29000,2.1,1,0,0,0,1,0,0,0
2957,2015,39990,32000,4.0,1,0,0,0,0,0,0,1
2958,2016,17990,57000,2.1,1,0,0,0,1,0,0,0
2959,2015,16990,40000,2.1,1,0,0,0,1,0,0,0
2960,2015,12990,96000,2.1,1,0,0,0,1,0,0,0
2961,2016,13490,79000,2.1,1,0,0,0,1,0,0,0
2962,2017,17490,31000,2.1,1,0,0,0,1,0,0,0
2963,2015,13990,29000,2.1,1,0,0,0,1,0,0,0
2964,2012,8990,91000,2.1,1,0,0,0,1,0,0,0
2965,2014,12990,76000,2.1,1,0,0,0,1,0,0,0
2966,2016,18990,38000,2.1,1,0,0,0,1,0,0,0
2967,2013,8990,49000,1.6,1,0,0,0,0,0,0,1
2968,2014,12990,52000,2.1,0,1,0,0,1,0,0,0
2969,2017,20990,18000,2.1,1,0,0,0,1,0,0,0
2970,2017,21535,21149,21.0,1,0,0,0,1,0,0,0
2971,2017,20000,10500,21.0,0,1,0,0,1,0,0,0
2972,2016,15910,71991,21.0,1,0,0,0,1,0,0,0
2973,2015,16499,31063,21.0,1,0,0,0,0,1,0,0
2974,2017,16267,27040,21.0,1,0,0,0,1,0,0,0
2975,2017,21999,14709,2.0,1,0,0,0,0,0,0,1
2977,2017,16950,22000,21.0,1,0,0,0,1,0,0,0
2978,2011,9950,68000,21.0,1,0,0,0,1,0,0,0
2979,2014,14990,48000,21.0,1,0,0,0,1,0,0,0
2980,2019,26999,8510,15.0,0,0,0,1,0,0,0,1
2981,2018,22799,11494,15.0,0,0,0,1,0,0,0,1
2982,2018,22849,11163,15.0,1,0,0,0,0,0,0,1
2983,2019,31699,9839,2.0,0,0,0,1,1,0,0,0
2984,2019,26199,9690,15.0,0,0,0,1,0,0,0,1
2985,2019,25299,10234,15.0,0,0,0,1,0,0,0,1
2986,2019,31599,3092,15.0,0,0,0,1,0,0,0,1
2987,2019,29599,8746,2.0,0,0,0,1,1,0,0,0
2988,2017,18999,21459,21.0,0,0,0,1,1,0,0,0
2989,2018,28399,3438,2.0,1,0,0,0,0,0,0,1
2990,2015,13990,71000,2.1,1,0,0,0,1,0,0,0
2991,2017,15990,49000,2.1,1,0,0,0,1,0,0,0
2992,2014,15490,50000,2.1,1,0,0,0,1,0,0,0
2993,2015,14490,78000,2.1,1,0,0,0,1,0,0,0
2994,2012,7990,88000,2.1,1,0,0,0,1,0,0,0
2995,2017,17990,37000,2.1,1,0,0,0,1,0,0,0
2996,2014,11990,50000,2.1,1,0,0,0,1,0,0,0
2997,2016,18990,23000,2.1,1,0,0,0,1,0,0,0
2998,2015,13490,52000,2.0,1,0,0,0,0,0,0,1
2999,2017,20990,29000,2.1,1,0,0,0,1,0,0,0
3000,2014,9990,60000,2.1,1,0,0,0,1,0,0,0
3001,2013,9490,68000,2.1,1,0,0,0,1,0,0,0
3002,2015,13990,42000,2.1,1,0,0,0,1,0,0,0
3003,2016,19990,50000,2.1,1,0,0,0,1,0,0,0
3004,2016,19990,35000,2.1,1,0,0,0,1,0,0,0
3005,2013,9490,48000,2.1,1,0,0,0,1,0,0,0
3006,2019,20299,14973,2.0,0,0,0,1,1,0,0,0
3007,2019,20349,14006,15.0,0,0,0,1,0,0,0,1
3008,2019,29399,1919,2.0,0,0,0,1,1,0,0,0
3009,2019,25549,15074,2.0,0,0,0,1,1,0,0,0
3010,2015,13599,44598,21.0,1,0,0,0,1,0,0,0
3011,2014,13799,78966,21.0,1,0,0,0,1,0,0,0
3012,2017,17499,28609,2.0,1,0,0,0,0,1,0,0
3013,2016,18268,24227,21.0,1,0,0,0,1,0,0,0
3014,2016,17999,43003,21.0,1,0,0,0,0,1,0,0
3015,2016,16199,35822,21.0,1,0,0,0,1,0,0,0
3016,2017,17488,29645,2.0,1,0,0,0,0,0,0,1
3017,2017,18999,35649,21.0,1,0,0,0,1,0,0,0
3018,2018,16799,29970,2.0,1,0,0,0,0,0,0,1
3019,2015,10499,79520,21.0,1,0,0,0,1,0,0,0
3020,2016,19599,38154,21.0,1,0,0,0,0,1,0,0
3021,2017,16999,12146,16.0,0,1,0,0,1,0,0,0
3022,2012,9124,60586,21.0,1,0,0,0,1,0,0,0
3023,2016,15999,44617,21.0,1,0,0,0,1,0,0,0
3024,2018,27649,6232,2.0,1,0,0,0,1,0,0,0
3025,2018,23249,8796,15.0,1,0,0,0,0,0,0,1
3026,2019,20999,13467,2.0,0,0,0,1,1,0,0,0
3027,2019,20999,13318,2.0,0,0,0,1,1,0,0,0
3028,2018,25999,10913,21.0,1,0,0,0,1,0,0,0
3029,2016,19699,30611,21.0,0,0,0,1,1,0,0,0
3030,2019,38999,3220,3.0,0,0,0,1,0,0,0,1
3031,2019,27099,3598,16.0,0,0,0,1,1,0,0,0
3032,2019,25999,14895,2.0,0,0,0,1,1,0,0,0
3033,2019,24499,12902,2.0,0,0,0,1,1,0,0,0
3034,2018,29199,4715,2.0,0,0,0,1,1,0,0,0
3035,2016,19999,15000,21.0,0,0,0,1,1,0,0,0
3036,2017,23999,21212,21.0,0,0,0,1,1,0,0,0
3037,2019,32099,707,2.0,0,0,0,1,0,0,0,1
3038,2019,28599,3889,2.0,0,0,0,1,1,0,0,0
3039,2019,27199,930,15.0,0,0,0,1,0,0,0,1
3040,2018,23400,9861,15.0,1,0,0,0,0,0,0,1
3041,2014,10999,53386,21.0,1,0,0,0,1,0,0,0
3042,2015,12000,40005,21.0,1,0,0,0,1,0,0,0
3043,2015,12000,40005,21.0,1,0,0,0,1,0,0,0
3044,2016,14499,33036,21.0,1,0,0,0,1,0,0,0
3045,2016,19450,17097,21.0,0,1,0,0,1,0,0,0
3046,2018,15489,36000,2.0,0,1,0,0,0,0,0,1
3047,2017,16489,62480,21.0,1,0,0,0,1,0,0,0
3050,2017,24948,10597,2.1,1,0,0,0,1,0,0,0
3051,2017,20988,15072,1.6,1,0,0,0,1,0,0,0
3052,2017,24998,20118,2.0,1,0,0,0,0,0,0,1
3053,2018,21498,12123,2.1,1,0,0,0,1,0,0,0
3054,2020,49998,1000,3.0,1,0,0,0,0,0,0,1
3055,2019,26998,6000,1.6,1,0,0,0,0,0,0,1
3056,2013,10190,60841,2.1,1,0,0,0,1,0,0,0
3057,2015,14900,35553,21.0,1,0,0,0,1,0,0,0
3058,2015,13854,75306,21.0,1,0,0,0,1,0,0,0
3059,2014,12295,32391,16.0,1,0,0,0,0,0,0,1
3060,2016,16000,39877,16.0,0,1,0,0,1,0,0,0
3061,2016,14299,34246,21.0,0,1,0,0,1,0,0,0
3062,2016,14499,11638,21.0,0,1,0,0,1,0,0,0
3063,2017,18865,15021,21.0,1,0,0,0,1,0,0,0
3064,2013,10999,49085,21.0,1,0,0,0,1,0,0,0
3065,2016,18499,28696,2.0,1,0,0,0,0,1,0,0
3066,2015,17130,59549,21.0,1,0,0,0,0,1,0,0
3067,2013,21999,41866,62.0,1,0,0,0,0,0,0,1
3068,2016,16341,61225,2.0,1,0,0,0,0,1,0,0
3069,2016,19499,40313,2.0,1,0,0,0,0,1,0,0
3070,2016,21499,26741,21.0,1,0,0,0,1,0,0,0
3071,2016,15999,59211,2.0,1,0,0,0,0,1,0,0
3072,2017,16958,49243,21.0,1,0,0,0,1,0,0,0
3073,2016,15999,41614,21.0,1,0,0,0,1,0,0,0
3074,2014,14999,42256,21.0,1,0,0,0,1,0,0,0
3075,2017,13499,23001,2.0,0,1,0,0,0,0,0,1
3076,2015,12490,68600,2.1,0,1,0,0,1,0,0,0
3077,2010,4990,97717,1.6,0,1,0,0,0,0,0,1
3078,2013,9685,76950,2.1,1,0,0,0,1,0,0,0
3080,2018,17470,22345,16.0,1,0,0,0,1,0,0,0
3081,2010,4495,106032,1.8,1,0,0,0,0,0,0,1
3082,2017,17999,49859,21.0,1,0,0,0,0,1,0,0
3083,2013,8751,69493,21.0,1,0,0,0,1,0,0,0
3084,2019,29499,4443,2.0,1,0,0,0,1,0,0,0
3085,2015,13999,42492,21.0,1,0,0,0,1,0,0,0
3086,2014,15399,20047,2.0,1,0,0,0,0,0,0,1
3087,2017,18999,23555,21.0,1,0,0,0,1,0,0,0
3088,2018,19949,28059,21.0,1,0,0,0,1,0,0,0
3089,2016,14649,40049,1.6,0,1,0,0,1,0,0,0
3090,2014,10393,140000,2.1,1,0,0,0,1,0,0,0
3091,2015,10791,129000,2.1,0,1,0,0,1,0,0,0
3092,2015,9791,90000,2.1,0,1,0,0,1,0,0,0
3093,2015,11591,94000,2.1,0,1,0,0,1,0,0,0
3094,2016,12392,124000,2.1,1,0,0,0,1,0,0,0
3095,2017,13392,102000,2.1,1,0,0,0,1,0,0,0
3096,2015,9793,113000,2.1,0,1,0,0,1,0,0,0
3097,2016,11393,128000,2.1,1,0,0,0,1,0,0,0
3098,2015,8692,150000,2.1,0,1,0,0,1,0,0,0
3099,2008,4295,112455,2.1,1,0,0,0,1,0,0,0
3100,2015,16395,44086,2.1,1,0,0,0,1,0,0,0
3101,2017,14670,51406,21.0,1,0,0,0,1,0,0,0
3102,2015,15970,81423,21.0,1,0,0,0,1,0,0,0
3103,2016,13490,99217,21.0,1,0,0,0,1,0,0,0
3104,2008,5780,67979,18.0,1,0,0,0,0,0,0,1
3105,2013,8950,74157,21.0,1,0,0,0,1,0,0,0
3106,2015,15604,31435,21.0,0,1,0,0,1,0,0,0
3107,2014,11750,47183,21.0,1,0,0,0,1,0,0,0
3108,2012,7573,59512,18.0,0,1,0,0,0,0,0,1
3109,2015,14999,52500,21.0,1,0,0,0,1,0,0,0
3110,2014,11999,50416,21.0,1,0,0,0,1,0,0,0
3111,2017,18728,23683,2.0,1,0,0,0,0,0,0,1
3112,2017,20200,25449,21.0,1,0,0,0,1,0,0,0
3113,2015,15800,46959,21.0,1,0,0,0,0,1,0,0
3114,2017,15999,24518,21.0,1,0,0,0,1,0,0,0
3115,2015,9392,108000,2.1,0,1,0,0,1,0,0,0
3116,2019,19999,15024,21.0,1,0,0,0,1,0,0,0
3117,2018,18699,37763,21.0,1,0,0,0,1,0,0,0
3118,2015,20000,12050,21.0,1,0,0,0,1,0,0,0
3119,2017,21499,11136,21.0,1,0,0,0,1,0,0,0
3120,2016,16499,28392,21.0,1,0,0,0,1,0,0,0
3121,2016,16326,52819,2.0,1,0,0,0,0,1,0,0
3122,2018,20299,11498,21.0,1,0,0,0,1,0,0,0
3123,2016,17999,42569,21.0,1,0,0,0,1,0,0,0
3124,2014,15999,31690,21.0,1,0,0,0,1,0,0,0
3125,2018,24499,11881,21.0,1,0,0,0,1,0,0,0
3126,2019,29748,8000,1.9,1,0,0,0,1,0,0,0
3127,2019,31998,4000,1.9,1,0,0,0,1,0,0,0
3128,2019,29498,1000,1.5,1,0,0,0,0,0,0,1
3129,2019,24998,2073,1.5,1,0,0,0,0,0,0,1
3130,2019,27998,5144,1.9,1,0,0,0,1,0,0,0
3131,2017,21998,30633,2.1,1,0,0,0,1,0,0,0
3132,2016,19998,40500,2.0,1,0,0,0,0,1,0,0
3133,2019,31248,4000,1.9,1,0,0,0,1,0,0,0
3134,2020,34498,3000,1.9,1,0,0,0,1,0,0,0
3135,2020,33998,2000,1.9,1,0,0,0,1,0,0,0
3136,2018,21691,13910,2.1,1,0,0,0,1,0,0,0
3137,2018,24991,6001,2.0,1,0,0,0,0,0,0,1
3138,2019,24992,8238,1.5,1,0,0,0,0,0,0,1
3139,2016,19900,3000,2.0,1,0,0,0,0,0,0,1
3140,2019,26291,6084,1.9,1,0,0,0,1,0,0,0
3141,2017,21291,10398,2.0,1,0,0,0,0,0,0,1
3142,2016,18291,26401,2.1,1,0,0,0,0,1,0,0
3143,2020,19298,15754,2.1,0,1,0,0,1,0,0,0
3144,2019,29998,50,1.5,1,0,0,0,0,0,0,1
3145,2018,21691,3314,1.5,1,0,0,0,0,0,0,1
3146,2020,33998,2000,1.9,1,0,0,0,1,0,0,0
3147,2019,24748,13479,1.5,1,0,0,0,0,0,0,1
3148,2018,19798,38508,2.1,1,0,0,0,1,0,0,0
3149,2017,19498,27236,2.1,1,0,0,0,1,0,0,0
3150,2017,18998,42986,2.1,1,0,0,0,1,0,0,0
3151,2017,16798,37158,2.1,1,0,0,0,1,0,0,0
3152,2017,21998,19242,2.1,1,0,0,0,1,0,0,0
3153,2019,22291,5266,1.5,1,0,0,0,0,0,0,1
3154,2017,18991,34682,2.1,1,0,0,0,1,0,0,0
3155,2019,29900,2910,1.5,1,0,0,0,0,0,0,1
3156,2015,15400,56118,2.1,1,0,0,0,1,0,0,0
3157,2020,41900,1000,3.0,1,0,0,0,0,0,0,1
3158,2016,20191,47651,2.1,1,0,0,0,1,0,0,0
3159,2016,40995,30187,4.0,1,0,0,0,0,0,0,1
3160,2016,15999,37982,2.0,1,0,0,0,0,0,0,1
